$Version=1
$FileExt=.rx2
$RootPath=Data\Patches\Packs\Loops\
$FilePath=Data\Patches\Packs\Loops\
$Alternative=SliceX|Fruity Slicer
$Caption=Loops
$Format=112


;CDName|SubDirName|ItemName|Count|FileSize|ProductCode|Flags|WebLink|MainItemName
LoopMaster Jazz World|Drums|Jw_130_kit4|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_130_kit5|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_130_kitfill1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_130_kitfill2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_130_perc1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_130_perc2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Piano|Jw_140_AAb_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Double Bass|Jw_140_AbBb_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Double Bass|Jw_140_AbBbEb_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Double Bass|Jw_140_AbBbEb_dblbass2|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Double Bass|Jw_140_BbAb_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Sax Section|Jw_140_CF_SaxSection1|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Sax Section|Jw_140_CF_SaxSection2|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Piano|Jw_140_D_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Sax Section|Jw_140_FC_SaxSection1|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Sax Section|Jw_140_FC_SaxSection2|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Piano|Jw_140_FE7_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Drums|Jw_140_full1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_140_full2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_140_full3|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_140_full4|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_140_full5|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_140_fullfill1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_140_fullfill2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Piano|Jw_140_GGb_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Drums|Jw_140_kit1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_140_kit2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_140_kit3|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_140_kitfill1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_140_kitfill2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_140_perc1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_140_perc2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_140_perc3|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Double Bass|Jw_65_ACE_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Double Bass|Jw_65_A_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Piano|Jw_65_Am7_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Piano|Jw_65_Am_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Sax|Jw_65_Am_Tenor1|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_65_Am_Tenor2|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_65_Am_Tenor3|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_65_Am_Tenor4|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_65_Am_Tenor5|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_65_Am_Tenor6|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Piano|Jw_65_Bm7_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Piano|Jw_65_BmAm_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Piano|Jw_65_Bm_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Sax|Jw_65_C_Tenor1|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_65_C_Tenor2|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Double Bass|Jw_65_D_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Double Bass|Jw_65_D_dblbass2|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Double Bass|Jw_65_D_dblbass3|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Double Bass|Jw_65_D_dblbass4|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Sax|Jw_65_D_Tenor1|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_65_D_Tenor2|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Double Bass|Jw_65_E_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Free|Jw_65_E_dblbass1_free|10|3307|0|0||Jazz World Free
LoopMaster Jazz World|Piano|Jw_65_Em7_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Piano|Jw_65_Em_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Sax|Jw_65_Em_Tenor1|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_65_Em_Tenor2|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_65_Em_Tenor4|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_65_Em_Tenor6|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_65_Em_Tenor7|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Double Bass|Jw_65_FE_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Drums|Jw_65_full1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_65_full2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_65_full3|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_65_fullfill1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_65_fullfill2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_65_kit1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_65_kit2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_65_kit3|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_65_kit4|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_65_kitfill1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_65_kitfill2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_65_perc1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Sax|Jw_70_A_Tenor1|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_70_A_Tenor2|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Double Bass|Jw_70_BbB_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Sax|Jw_70_Bb_Tenor3|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_70_Bb_Tenor4|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_70_Bb_Tenor5|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_70_Bb_Tenor6|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_70_Bb_Tenor7|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_70_Bb_Tenor8|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Piano|Jw_70_Cm7_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Piano|Jw_70_Cm7_Piano2|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Piano|Jw_70_Cm7_Piano3|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Double Bass|Jw_70_D_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Double Bass|Jw_70_DEb_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Double Bass|Jw_70_DEbD_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Piano|Jw_70_Dm7_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Piano|Jw_70_Dm7_Piano2|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Piano|Jw_70_Dm7_Piano3|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Sax|Jw_70_D_Tenor1|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_70_D_Tenor2|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_70_D_Tenor3|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_70_D_Tenor4|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_70_D_Tenor5|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Double Bass|Jw_70_Eb_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Sax|Jw_70_FBb_Tenor1|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Drums|Jw_70_full1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_70_full2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_70_full3|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_70_full4|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_70_full5|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_70_fullfill1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Double Bass|Jw_70_Gb_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Sax|Jw_70_Gb_Tenor2|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_70_Gb_Tenor3|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Sax|Jw_70_Gb_Tenor4|56|16113|82222|0||Jazz World Sax
LoopMaster Jazz World|Piano|Jw_70_Gm7_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Piano|Jw_70_Gm7_Piano2|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Piano|Jw_70_Gm7_Piano3|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Drums|Jw_70_kit1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_70_kit2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_70_kit3|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_70_kit4|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_70_kit5|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_70_kitfill|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_70_perc1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_70_perc2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_70_perc3|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Sax Section|Jw_80_B_SaxSection|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Piano|Jw_80_CFm_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Sax Section|Jw_80_C_SaxSection1|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Piano|Jw_80_Fm_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Drums|Jw_80_full1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_80_full2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_80_full3|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_80_fullfill1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_80_fullfill2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Piano|Jw_80_GC_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Piano|Jw_80_G_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Drums|Jw_80_kit1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_80_kit2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_80_kit3|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Free|Jw_80_kitfill1_free|10|3307|0|0||Jazz World Free
LoopMaster Jazz World|Drums|Jw_80_kitfill1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_80_kitfill2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_80_perc1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_80_perc2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Sax Section|Jw_95_AAb_SaxSection1|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Sax Section|Jw_95_AAb_SaxSection2|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Sax Section|Jw_95_AAE_SaxSection2|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Double Bass|Jw_95_Ab_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Double Bass|Jw_95_Ab_dblbass2|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Guitar|Jw_95_Ab_fylde1|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Guitar|Jw_95_Ab_fylde2|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Guitar|Jw_95_Ab_Latin1|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Guitar|Jw_95_Ab_Latin2|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Guitar|Jw_95_Ab_Latin3|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Sax Section|Jw_95_Ab_SaxSection1|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Sax Section|Jw_95_Ab_SaxSection2|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Double Bass|Jw_95_A_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Double Bass|Jw_95_AE_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Guitar|Jw_95_AE_fylde1|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Guitar|Jw_95_AE_fylde2|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Sax Section|Jw_95_AE_SaxSection1|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Guitar|Jw_95_A_Latin1|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Piano|Jw_95_B_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Double Bass|Jw_95_Db_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Double Bass|Jw_95_Db_dblbass2|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Double Bass|Jw_95_Db_dblbass3|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Guitar|Jw_95_DbmAbDbm_Latin1|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Guitar|Jw_95_DbmAbDbm_Latin2|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Guitar|Jw_95_DbmAb_fylde1|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Guitar|Jw_95_DbmAb_fylde2|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Guitar|Jw_95_DbmAb_Latin1|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Sax Section|Jw_95_DbmAb_SaxSection1|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Sax Section|Jw_95_DbmAb_SaxSection2|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Guitar|Jw_95_Dbm_fylde1|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Piano|Jw_95_Dbm_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Sax Section|Jw_95_Dbm_SaxSection1|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Piano|Jw_95_D_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Double Bass|Jw_95_E_dblbass1|51|5470|82222|0||Jazz World Double Bass
LoopMaster Jazz World|Free|Jw_95_E_Latin_free|10|3307|0|0||Jazz World Free
LoopMaster Jazz World|Guitar|Jw_95_E_Latin|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Free|Jw_95_Em_Piano1_free|10|3307|0|0||Jazz World Free
LoopMaster Jazz World|Piano|Jw_95_Em_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Guitar|Jw_95_F_fylde1|31|7107|82222|0||Jazz World Guitar
LoopMaster Jazz World|Piano|Jw_95_F_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Sax Section|Jw_95_F_SaxSection1|26|9052|82222|0||Jazz World Sax Section
LoopMaster Jazz World|Free|Jw_95_F_SaxSection1_free|10|3307|0|0||Jazz World Free
LoopMaster Jazz World|Drums|Jw_95_full1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_95_full2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_95_full3|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_95_full4|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_95_full5|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_95_full6|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_95_fullfill|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Piano|Jw_95_Gm_Piano1|48|10131|82222|0||Jazz World Piano
LoopMaster Jazz World|Drums|Jw_95_kit1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_95_kit2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_95_kit3|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_95_kit4|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_95_kitfill|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_95_perc1|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_95_perc2|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_95_perc3|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Free|Jw_95_perc3_free|10|3307|0|0||Jazz World Free
LoopMaster Jazz World|Drums|Jw_Bembe in 6 A 124bpm|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Bembe in 6 B 124bpm|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Boom A 90bpm|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Boom B 90bpm|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Bossa A 80|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Free|Jw_Bossa B 80_free|10|3307|0|0||Jazz World Free
LoopMaster Jazz World|Drums|Jw_Bossa B 80|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Hands groove in 6 A 80|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Hands groove in 6 B 80|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Jazz Lounge A 64.5|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Jazz Lounge B 65.5|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Kool in 6 A 98bpm|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Kool in 6 B 98bpm|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Latino 1 A 106|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Latino 1 B 106|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Rimshot in 12-8 A 48|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Rimshot in 12-8 B 48|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Slow in 12-8 A 52|167|86712|82222|0||Jazz World Drums
LoopMaster Jazz World|Drums|Jw_Slow in 12-8 B 52|167|86712|82222|0||Jazz World Drums
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_A_BasslineBouncy|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_A_BasslineElastic|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_A_BasslineFilterfizz|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_A_BasslineFunky|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_A_BasslineKittenripper|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_A_BasslineOldskool|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_A_BasslineRolling|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_A_BasslineSpringy|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_A_BasslineStabby|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_A_BasslineWobbly|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_C_BasslineApollo|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_C_BasslineColdGirl|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_C_BasslineElastic|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_C_BasslineExpress|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_C_BasslineLinear|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_C_BasslineMoroder|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_C_BasslineRipper|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_C_BasslineSherman|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_C_BasslineStalker|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_C_BasslineWarm|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_E_BasslikeKiller|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_E_Bassline2Note|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_E_BasslineClimbing|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_E_BasslineEdgy|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_E_BasslineMission|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_E_BasslineSlap|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_E_BasslineSplat|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_E_BasslineStalker|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_E_BasslineTron|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_E_BasslineWarm|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_E_BasslineWarped|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_F_BasslineDetuned|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_F_BasslineDirtyKitten|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_F_BasslineEvolve|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_F_BasslineMicrorocker|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_F_BasslineProg_a|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_F_BasslineProg_b|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_F_BasslineStabby|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_F_BasslineVibes|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_G_BasslineAcid1|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_G_BasslineAcid2|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_G_BasslineAcid3|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_G_BasslineAcid4|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_G_BasslineDarkness|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_G_BasslineGangster|52|24668|82218|0||Rex Bass Loops_3
LoopMaster Jody Wisternoff|Rex Bass Loops|JOW_126_G_BasslineJX|52|24668|82218|0||Rex Bass Loops_3
